6120000,  5250,   867, -1015,  6523, -2847, -1237,  -734,  1164,11111001, 0000039900,0250892031,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000039900,  5250,0000000000,
6180000,  5250,   867, -1015,  6523, -2847, -1236,  -735,  1164,11111001, 0000039900,0250877830,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000039900,  5250,0000000000,
6240000,  5250,   867, -1015,  6523, -2846, -1237,  -735,  1164,11111001, 0000135680,0250871195,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000135680,  5250,0000000000,
6300000,  5250,   867, -1015,  6523, -2846, -1236,  -734,  1165,11111001, 0000000000,0250817502,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6360000,  5250,   867, -1015,  6522, -2846, -1236,  -735,  1164,11111001, 0000000000,0250816737,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6420000,  5250,   867, -1015,  6522, -2847, -1237,  -736,  1164,11111001, 0000059860,0250798612,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000059860,  5250,0000000000,
6480000,  5250,   867, -1015,  6523, -2847, -1237,  -735,  1164,11111001, 0000139670,0250746898,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000139670,  5250,0000000000,
6540000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1165,11111001, 0000000000,0250746316,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6600000,  5250,   867, -1015,  6523, -2846, -1236,  -734,  1165,11111001, 0000000000,0250746266,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6660000,  5250,   867, -1015,  6522, -2847, -1237,  -734,  1164,11111001, 0000000000,0250746000,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6720000,  5250,   867, -1015,  6522, -2846, -1236,  -734,  1165,11111001, 0000000000,0250745551,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6780000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1165,11111001, 0000000000,0250745052,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6840000,  5250,   867, -1015,  6522, -2846, -1236,  -734,  1164,11111001, 0000030920,0250735690,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000030920,  5250,0000000000,
6900000,  5250,   867, -1015,  6523, -2846, -1236,  -735,  1164,11111001, 0000000000,0250733845,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
6960000,  5250,   867, -1015,  6523, -2846, -1236,  -734,  1164,11111001, 0000009970,0250732365,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000009970,  5250,0000000000,
7020000,  5250,   867, -1015,  6523, -2847, -1237,  -734,  1164,11111001, 0000000000,0250713142,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7080000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1163,11111001, 0000030920,0250712111,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000030920,  5250,0000000000,
7140000,  5250,   867, -1015,  6522, -2846, -1236,  -733,  1165,11111001, 0000000000,0250711762,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7200000,  5250,   867, -1015,  6523, -2846, -1236,  -734,  1164,11111001, 0000000000,0250711696,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7260000,  5250,   867, -1015,  6523, -2846, -1236,  -735,  1165,11111001, 0000000000,0250708752,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7320000,  5250,   867, -1015,  6523, -2847, -1235,  -734,  1165,11111001, 0000000000,0250708586,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7380000,  5250,   867, -1015,  6522, -2847, -1236,  -734,  1165,11111001, 0000000000,0250706840,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7440000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1163,11111001, 0000000000,0250705127,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7500000,  5250,   867, -1015,  6522, -2847, -1236,  -734,  1164,11111001, 0000000000,0250661860,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7560000,  5250,   867, -1015,  6522, -2847, -1236,  -734,  1165,11111001, 0000000000,0250661677,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7620000,  5250,   867, -1015,  6522, -2847, -1236,  -734,  1165,11111001, 0000099770,0250660680,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000099770,  5250,0000000000,
7680000,  5250,   867, -1015,  6522, -2847, -1236,  -734,  1164,11111001, 0000000000,0250659117,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7740000,  5250,   867, -1015,  6522, -2846, -1236,  -734,  1164,11111001, 0000000000,0250658152,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7800000,  5250,   867, -1015,  6522, -2846, -1237,  -735,  1164,11111001, 0000000000,0250630732,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
7860000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1164,11111001, 0000019950,0250627988,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000019950,  5250,0000000000,
